Zeit [h]	Variante 8.1 Raumlufttemperatur [C]	Variante 8.2 Raumlufttemperatur [C]	Variante 8.3 Raumlufttemperatur [C]	Variante 8.4.Raumlufttemperatur [C]
7443	40.82	38.239	34.721	34.721
7444	40.82	38.239	34.6725	34.673
7445	40.82	38.239	34.624	34.6245
7446	40.82	38.239	35.5015	34.695
7447	40.82	38.239	37.6185	34.941
7448	40.82	38.239	39.7775	35.2295
7449	40.82	38.239	40.758	35.4035
7450	40.82	38.239	40.832	35.477
7451	40.82	38.239	40.3135	35.4745
7452	40.82	38.239	39.7825	35.46
7453	40.82	38.239	40.424	35.586
7454	40.82	38.239	41.0775	35.723
7455	40.82	38.239	41.15	35.7955
7456	40.82	38.239	40.2975	35.7495
7457	40.82	38.239	38.2055	35.528
7458	40.82	38.239	36.07	35.264
7459	40.82	38.239	35.1135	35.114
7460	40.82	38.239	35.064	35.064
7461	40.82	38.239	35.0145	35.0145
7462	40.82	38.239	34.965	34.9655
7463	40.82	38.239	34.9155	34.9165
7464	40.82	38.239	34.8665	34.8675
7465	40.82	38.239	34.818	34.8185
7466	40.82	38.239	34.7695	34.7695
7467	40.82	38.239	34.721	34.721
7468	40.82	38.239	34.6725	34.673
7469	40.82	38.239	34.624	34.6245
7470	40.82	38.239	35.5015	34.695
7471	40.82	38.239	37.6185	34.941
7472	40.82	38.239	39.7775	35.2295
7473	40.82	38.239	40.758	35.4035
7474	40.82	38.239	40.832	35.477
7475	40.82	38.239	40.3135	35.4745
7476	40.82	38.239	39.7825	35.46
7477	40.82	38.239	40.424	35.586
7478	40.82	38.239	41.0775	35.723
7479	40.82	38.239	41.15	35.7955
7480	40.82	38.239	40.2975	35.7495
7481	40.82	38.239	38.2055	35.528
7482	40.82	38.239	36.07	35.264
7483	40.82	38.239	35.1135	35.114
7484	40.82	38.239	35.064	35.064
7485	40.82	38.239	35.0145	35.0145
7486	40.82	38.239	34.965	34.9655
7487	40.82	38.239	34.9155	34.9165
7488	40.82	38.239	34.8665	34.8675
7489	40.82	38.239	34.818	34.8185
7490	40.82	38.239	34.7695	34.7695
7491	40.82	38.239	34.721	34.721
7492	40.82	38.239	34.6725	34.673
7493	40.82	38.239	34.624	34.6245
7494	40.82	38.239	35.5015	34.695
7495	40.82	38.239	37.6185	34.941
7496	40.82	38.239	39.7775	35.2295
7497	40.82	38.239	40.758	35.4035
7498	40.82	38.239	40.832	35.477
7499	40.82	38.239	40.3135	35.4745
7500	40.82	38.239	39.7825	35.46
7501	40.82	38.239	40.424	35.586
7502	40.82	38.239	41.0775	35.723
7503	40.82	38.239	41.15	35.7955
7504	40.82	38.239	40.2975	35.7495
7505	40.82	38.239	38.2055	35.528
7506	40.82	38.239	36.07	35.264
7507	40.82	38.239	35.1135	35.114
7508	40.82	38.239	35.064	35.064
7509	40.82	38.239	35.0145	35.0145
7510	40.82	38.239	34.965	34.9655
7511	40.82	38.239	34.9155	34.9165
7512	40.82	38.239	34.8665	34.8675
7513	40.82	38.239	34.818	34.8185
7514	40.82	38.239	34.7695	34.7695
7515	40.82	38.239	34.721	34.721
7516	40.82	38.239	34.6725	34.673
7517	40.82	38.239	34.624	34.6245
7518	40.82	38.239	35.5015	34.695
7519	40.82	38.239	37.6185	34.941
7520	40.82	38.239	39.7775	35.2295
7521	40.82	38.239	40.758	35.4035
7522	40.82	38.239	40.832	35.477
7523	40.82	38.239	40.3135	35.4745
7524	40.82	38.239	39.7825	35.46
7525	40.82	38.239	40.424	35.586
7526	40.82	38.239	41.0775	35.723
7527	40.82	38.239	41.15	35.7955
7528	40.82	38.239	40.2975	35.7495
7529	40.82	38.239	38.2055	35.528
7530	40.82	38.239	36.07	35.264
7531	40.82	38.239	35.1135	35.114
7532	40.82	38.239	35.064	35.064
7533	40.82	38.239	35.0145	35.0145
7534	40.82	38.239	34.965	34.9655
7535	40.82	38.239	34.9155	34.9165
7536	40.82	38.239	34.8665	34.8675
7537	40.82	38.239	34.818	34.8185
7538	40.82	38.239	34.7695	34.7695
7539	40.82	38.239	34.721	34.721
7540	40.82	38.239	34.6725	34.673
7541	40.82	38.239	34.624	34.6245
7542	40.82	38.239	35.5015	34.695
7543	40.82	38.239	37.6185	34.941
7544	40.82	38.239	39.7775	35.2295
7545	40.82	38.239	40.758	35.4035
7546	40.82	38.239	40.832	35.477
7547	40.82	38.239	40.3135	35.4745
7548	40.82	38.239	39.7825	35.46
7549	40.82	38.239	40.424	35.586
7550	40.82	38.239	41.0775	35.723
7551	40.82	38.239	41.15	35.7955
7552	40.82	38.239	40.2975	35.7495
7553	40.82	38.239	38.2055	35.528
7554	40.82	38.239	36.07	35.264
7555	40.82	38.239	35.1135	35.114
7556	40.82	38.239	35.064	35.064
7557	40.82	38.239	35.0145	35.0145
7558	40.82	38.239	34.965	34.9655
7559	40.82	38.239	34.9155	34.9165
7560	40.82	38.239	34.8665	34.8675
7561	40.82	38.239	34.818	34.8185
7562	40.82	38.239	34.7695	34.7695
7563	40.82	38.239	34.721	34.721
7564	40.82	38.239	34.6725	34.673
7565	40.82	38.239	34.624	34.6245
7566	40.82	38.239	35.5015	34.695
7567	40.82	38.239	37.6185	34.941
7568	40.82	38.239	39.7775	35.2295
7569	40.82	38.239	40.758	35.4035
7570	40.82	38.239	40.832	35.477
7571	40.82	38.239	40.3135	35.4745
7572	40.82	38.239	39.7825	35.46
7573	40.82	38.239	40.424	35.586
7574	40.82	38.239	41.0775	35.723
7575	40.82	38.239	41.15	35.7955
7576	40.82	38.239	40.2975	35.7495
7577	40.82	38.239	38.2055	35.528
7578	40.82	38.239	36.07	35.264
7579	40.82	38.239	35.1135	35.114
7580	40.82	38.239	35.064	35.064
7581	40.82	38.239	35.0145	35.0145
7582	40.82	38.239	34.965	34.9655
7583	40.82	38.239	34.9155	34.9165
7584	40.82	38.239	34.8665	34.8675
7585	40.82	38.239	34.818	34.8185
7586	40.82	38.239	34.7695	34.7695
7587	40.82	38.239	34.721	34.721
7588	40.82	38.239	34.6725	34.673
7589	40.82	38.239	34.624	34.6245
7590	40.82	38.239	35.5015	34.695
7591	40.82	38.239	37.6185	34.941
7592	40.82	38.239	39.7775	35.2295
7593	40.82	38.239	40.758	35.4035
7594	40.82	38.239	40.832	35.477
7595	40.82	38.239	40.3135	35.4745
7596	40.82	38.239	39.7825	35.46
7597	40.82	38.239	40.424	35.586
7598	40.82	38.239	41.0775	35.723
7599	40.82	38.239	41.15	35.7955
7600	40.82	38.239	40.2975	35.7495
7601	40.82	38.239	38.2055	35.528
7602	40.82	38.239	36.07	35.264
7603	40.82	38.239	35.1135	35.114
7604	40.82	38.239	35.064	35.064
7605	40.82	38.239	35.0145	35.0145
7606	40.82	38.239	34.965	34.9655
7607	40.82	38.239	34.9155	34.9165
7608	40.82	38.239	34.8665	34.8675
7609	40.82	38.239	34.818	34.8185
7610	40.82	38.239	34.7695	34.7695
7611	40.82	38.239	34.721	34.721
7612	40.82	38.239	34.6725	34.673
7613	40.82	38.239	34.624	34.6245
7614	40.82	38.239	35.5015	34.695
7615	40.82	38.239	37.6185	34.941
7616	40.82	38.239	39.7775	35.2295
7617	40.82	38.239	40.758	35.4035
7618	40.82	38.239	40.832	35.477
7619	40.82	38.239	40.3135	35.4745
7620	40.82	38.239	39.7825	35.46
7621	40.82	38.239	40.424	35.586
7622	40.82	38.239	41.0775	35.723
7623	40.82	38.239	41.15	35.7955
7624	40.82	38.239	40.2975	35.7495
7625	40.82	38.239	38.2055	35.528
7626	40.82	38.239	36.07	35.264
7627	40.82	38.239	35.1135	35.114
7628	40.82	38.239	35.064	35.064
7629	40.82	38.239	35.0145	35.0145
7630	40.82	38.239	34.965	34.9655
7631	40.82	38.239	34.9155	34.9165
7632	40.82	38.239	34.8665	34.8675
7633	40.82	38.239	34.818	34.8185
7634	40.82	38.239	34.7695	34.7695
7635	40.82	38.239	34.721	34.721
7636	40.82	38.239	34.6725	34.673
7637	40.82	38.239	34.624	34.6245
7638	40.82	38.239	35.5015	34.695
7639	40.82	38.239	37.6185	34.941
7640	40.82	38.239	39.7775	35.2295
7641	40.82	38.239	40.758	35.4035
7642	40.82	38.239	40.832	35.477
7643	40.82	38.239	40.3135	35.4745
7644	40.82	38.239	39.7825	35.46
7645	40.82	38.239	40.424	35.586
7646	40.82	38.239	41.0775	35.723
7647	40.82	38.239	41.15	35.7955
7648	40.82	38.239	40.2975	35.7495
7649	40.82	38.239	38.2055	35.528
7650	40.82	38.239	36.07	35.264
7651	40.82	38.239	35.1135	35.114
7652	40.82	38.239	35.064	35.064
7653	40.82	38.239	35.0145	35.0145
7654	40.82	38.239	34.965	34.9655
7655	40.82	38.239	34.9155	34.9165
7656	40.82	38.239	34.8665	34.8675
7657	40.82	38.239	34.818	34.8185
7658	40.82	38.239	34.7695	34.7695
7659	40.82	38.239	34.721	34.721
7660	40.82	38.239	34.6725	34.673
7661	40.82	38.239	34.624	34.6245
7662	40.82	38.239	35.5015	34.695
7663	40.82	38.239	37.6185	34.941
7664	40.82	38.239	39.7775	35.2295
7665	40.82	38.239	40.758	35.4035
7666	40.82	38.239	40.832	35.477
7667	40.82	38.239	40.3135	35.4745
7668	40.82	38.239	39.7825	35.46
7669	40.82	38.239	40.424	35.586
7670	40.82	38.239	41.0775	35.723
7671	40.82	38.239	41.15	35.7955
7672	40.82	38.239	40.2975	35.7495
7673	40.82	38.239	38.2055	35.528
7674	40.82	38.239	36.07	35.264
7675	40.82	38.239	35.1135	35.114
7676	40.82	38.239	35.064	35.064
7677	40.82	38.239	35.0145	35.0145
7678	40.82	38.239	34.965	34.9655
7679	40.82	38.239	34.9155	34.9165
7680	40.82	38.239	34.8665	34.8675
7681	40.82	38.239	34.818	34.8185
7682	40.82	38.239	34.7695	34.7695
7683	40.82	38.239	34.721	34.721
7684	40.82	38.239	34.6725	34.673
7685	40.82	38.239	34.624	34.6245
7686	40.82	38.239	35.5015	34.695
7687	40.82	38.239	37.6185	34.941
7688	40.82	38.239	39.7775	35.2295
7689	40.82	38.239	40.758	35.4035
7690	40.82	38.239	40.832	35.477
7691	40.82	38.239	40.3135	35.4745
7692	40.82	38.239	39.7825	35.46
7693	40.82	38.239	40.424	35.586
7694	40.82	38.239	41.0775	35.723
7695	40.82	38.239	41.15	35.7955
7696	40.82	38.239	40.2975	35.7495
7697	40.82	38.239	38.2055	35.528
7698	40.82	38.239	36.07	35.264
7699	40.82	38.239	35.1135	35.114
7700	40.82	38.239	35.064	35.064
7701	40.82	38.239	35.0145	35.0145
7702	40.82	38.239	34.965	34.9655
7703	40.82	38.239	34.9155	34.9165
7704	40.82	38.239	34.8665	34.8675
7705	40.82	38.239	34.818	34.8185
7706	40.82	38.239	34.7695	34.7695
7707	40.82	38.239	34.721	34.721
7708	40.82	38.239	34.6725	34.673
7709	40.82	38.239	34.624	34.6245
7710	40.82	38.239	35.5015	34.695
7711	40.82	38.239	37.6185	34.941
7712	40.82	38.239	39.7775	35.2295
7713	40.82	38.239	40.758	35.4035
7714	40.82	38.239	40.832	35.477
7715	40.82	38.239	40.3135	35.4745
7716	40.82	38.239	39.7825	35.46
7717	40.82	38.239	40.424	35.586
7718	40.82	38.239	41.0775	35.723
7719	40.82	38.239	41.15	35.7955
7720	40.82	38.239	40.2975	35.7495
7721	40.82	38.239	38.2055	35.528
7722	40.82	38.239	36.07	35.264
7723	40.82	38.239	35.1135	35.114
7724	40.82	38.239	35.064	35.064
7725	40.82	38.239	35.0145	35.0145
7726	40.82	38.239	34.965	34.9655
7727	40.82	38.239	34.9155	34.9165
7728	40.82	38.239	34.8665	34.8675
7729	40.82	38.239	34.818	34.8185
7730	40.82	38.239	34.7695	34.7695
7731	40.82	38.239	34.721	34.721
7732	40.82	38.239	34.6725	34.673
7733	40.82	38.239	34.624	34.6245
7734	40.82	38.239	35.5015	34.695
7735	40.82	38.239	37.6185	34.941
7736	40.82	38.239	39.7775	35.2295
7737	40.82	38.239	40.758	35.4035
7738	40.82	38.239	40.832	35.477
7739	40.82	38.239	40.3135	35.4745
7740	40.82	38.239	39.7825	35.46
7741	40.82	38.239	40.424	35.586
7742	40.82	38.239	41.0775	35.723
7743	40.82	38.239	41.15	35.7955
7744	40.82	38.239	40.2975	35.7495
7745	40.82	38.239	38.2055	35.528
7746	40.82	38.239	36.07	35.264
7747	40.82	38.239	35.1135	35.114
7748	40.82	38.239	35.064	35.064
7749	40.82	38.239	35.0145	35.0145
7750	40.82	38.239	34.965	34.9655
7751	40.82	38.239	34.9155	34.9165
7752	40.82	38.239	34.8665	34.8675
7753	40.82	38.239	34.818	34.8185
7754	40.82	38.239	34.7695	34.7695
7755	40.82	38.239	34.721	34.721
7756	40.82	38.239	34.6725	34.673
7757	40.82	38.239	34.624	34.6245
7758	40.82	38.239	35.5015	34.695
7759	40.82	38.239	37.6185	34.941
7760	40.82	38.239	39.7775	35.2295
7761	40.82	38.239	40.758	35.4035
7762	40.82	38.239	40.832	35.477
7763	40.82	38.239	40.3135	35.4745
7764	40.82	38.239	39.7825	35.46
7765	40.82	38.239	40.424	35.586
7766	40.82	38.239	41.0775	35.723
7767	40.82	38.239	41.15	35.7955
7768	40.82	38.239	40.2975	35.7495
7769	40.82	38.239	38.2055	35.528
7770	40.82	38.239	36.07	35.264
7771	40.82	38.239	35.1135	35.114
7772	40.82	38.239	35.064	35.064
7773	40.82	38.239	35.0145	35.0145
7774	40.82	38.239	34.965	34.9655
7775	40.82	38.239	34.9155	34.9165
7776	40.82	38.239	34.8665	34.8675
7777	40.82	38.239	34.818	34.8185
7778	40.82	38.239	34.7695	34.7695
7779	40.82	38.239	34.721	34.721
7780	40.82	38.239	34.6725	34.673
7781	40.82	38.239	34.624	34.6245
7782	40.82	38.239	35.5015	34.695
7783	40.82	38.239	37.6185	34.941
7784	40.82	38.239	39.7775	35.2295
7785	40.82	38.239	40.758	35.4035
7786	40.82	38.239	40.832	35.477
7787	40.82	38.239	40.3135	35.4745
7788	40.82	38.239	39.7825	35.46
7789	40.82	38.239	40.424	35.586
7790	40.82	38.239	41.0775	35.723
7791	40.82	38.239	41.15	35.7955
7792	40.82	38.239	40.2975	35.7495
7793	40.82	38.239	38.2055	35.528
7794	40.82	38.239	36.07	35.264
7795	40.82	38.239	35.1135	35.114
7796	40.82	38.239	35.064	35.064
7797	40.82	38.239	35.0145	35.0145
7798	40.82	38.239	34.965	34.9655
7799	40.82	38.239	34.9155	34.9165
7800	40.82	38.239	34.8665	34.8675
7801	40.82	38.239	34.818	34.8185
7802	40.82	38.239	34.7695	34.7695
7803	40.82	38.239	34.721	34.721
7804	40.82	38.239	34.6725	34.673
7805	40.82	38.239	34.624	34.6245
7806	40.82	38.239	35.5015	34.695
7807	40.82	38.239	37.6185	34.941
7808	40.82	38.239	39.7775	35.2295
7809	40.82	38.239	40.758	35.4035
7810	40.82	38.239	40.832	35.477
7811	40.82	38.239	40.3135	35.4745
7812	40.82	38.239	39.7825	35.46
7813	40.82	38.239	40.424	35.586
7814	40.82	38.239	41.0775	35.723
7815	40.82	38.239	41.15	35.7955
7816	40.82	38.239	40.2975	35.7495
7817	40.82	38.239	38.2055	35.528
7818	40.82	38.239	36.07	35.264
7819	40.82	38.239	35.1135	35.114
7820	40.82	38.239	35.064	35.064
7821	40.82	38.239	35.0145	35.0145
7822	40.82	38.239	34.965	34.9655
7823	40.82	38.239	34.9155	34.9165
7824	40.82	38.239	34.8665	34.8675
7825	40.82	38.239	34.818	34.8185
7826	40.82	38.239	34.7695	34.7695
7827	40.82	38.239	34.721	34.721
7828	40.82	38.239	34.6725	34.673
7829	40.82	38.239	34.624	34.6245
7830	40.82	38.239	35.5015	34.695
7831	40.82	38.239	37.6185	34.941
7832	40.82	38.239	39.7775	35.2295
7833	40.82	38.239	40.758	35.4035
7834	40.82	38.239	40.832	35.477
7835	40.82	38.239	40.3135	35.4745
7836	40.82	38.239	39.7825	35.46
7837	40.82	38.239	40.424	35.586
7838	40.82	38.239	41.0775	35.723
7839	40.82	38.239	41.15	35.7955
7840	40.82	38.239	40.2975	35.7495
7841	40.82	38.239	38.2055	35.528
7842	40.82	38.239	36.07	35.264
7843	40.82	38.239	35.1135	35.114
7844	40.82	38.239	35.064	35.064
7845	40.82	38.239	35.0145	35.0145
7846	40.82	38.239	34.965	34.9655
7847	40.82	38.239	34.9155	34.9165
7848	40.82	38.239	34.8665	34.8675
7849	40.82	38.239	34.818	34.8185
7850	40.82	38.239	34.7695	34.7695
7851	40.82	38.239	34.721	34.721
7852	40.82	38.239	34.6725	34.673
7853	40.82	38.239	34.624	34.6245
7854	40.82	38.239	35.5015	34.695
7855	40.82	38.239	37.6185	34.941
7856	40.82	38.239	39.7775	35.2295
7857	40.82	38.239	40.758	35.4035
7858	40.82	38.239	40.832	35.477
7859	40.82	38.239	40.3135	35.4745
7860	40.82	38.239	39.7825	35.46
7861	40.82	38.239	40.424	35.586
7862	40.82	38.239	41.0775	35.723
7863	40.82	38.239	41.15	35.7955
7864	40.82	38.239	40.2975	35.7495
7865	40.82	38.239	38.2055	35.528
7866	40.82	38.239	36.07	35.264
7867	40.82	38.239	35.1135	35.114
7868	40.82	38.239	35.064	35.064
7869	40.82	38.239	35.0145	35.0145
7870	40.82	38.239	34.965	34.9655
7871	40.82	38.239	34.9155	34.9165
7872	40.82	38.239	34.8665	34.8675
7873	40.82	38.239	34.818	34.8185
7874	40.82	38.239	34.7695	34.7695
7875	40.82	38.239	34.721	34.721
7876	40.82	38.239	34.6725	34.673
7877	40.82	38.239	34.624	34.6245
7878	40.82	38.239	35.5015	34.695
7879	40.82	38.239	37.6185	34.941
7880	40.82	38.239	39.7775	35.2295
7881	40.82	38.239	40.758	35.4035
7882	40.82	38.239	40.832	35.477
7883	40.82	38.239	40.3135	35.4745
7884	40.82	38.239	39.7825	35.46
7885	40.82	38.239	40.424	35.586
7886	40.82	38.239	41.0775	35.723
7887	40.82	38.239	41.15	35.7955
7888	40.82	38.239	40.2975	35.7495
7889	40.82	38.239	38.2055	35.528
7890	40.82	38.239	36.07	35.264
7891	40.82	38.239	35.1135	35.114
7892	40.82	38.239	35.064	35.064
7893	40.82	38.239	35.0145	35.0145
7894	40.82	38.239	34.965	34.9655
7895	40.82	38.239	34.9155	34.9165
7896	40.82	38.239	34.8665	34.8675
7897	40.82	38.239	34.818	34.8185
7898	40.82	38.239	34.7695	34.7695
7899	40.82	38.239	34.721	34.721
7900	40.82	38.239	34.6725	34.673
7901	40.82	38.239	34.624	34.6245
7902	40.82	38.239	35.5015	34.695
7903	40.82	38.239	37.6185	34.941
7904	40.82	38.239	39.7775	35.2295
7905	40.82	38.239	40.758	35.4035
7906	40.82	38.239	40.832	35.477
7907	40.82	38.239	40.3135	35.4745
7908	40.82	38.239	39.7825	35.46
7909	40.82	38.239	40.424	35.586
7910	40.82	38.239	41.0775	35.723
7911	40.82	38.239	41.15	35.7955
7912	40.82	38.239	40.2975	35.7495
7913	40.82	38.239	38.2055	35.528
7914	40.82	38.239	36.07	35.264
7915	40.82	38.239	35.1135	35.114
7916	40.82	38.239	35.064	35.064
7917	40.82	38.239	35.0145	35.0145
7918	40.82	38.239	34.965	34.9655
7919	40.82	38.239	34.9155	34.9165
7920	40.82	38.239	34.8665	34.8675
7921	40.82	38.239	34.818	34.8185
7922	40.82	38.239	34.7695	34.7695
7923	40.82	38.239	34.721	34.721
7924	40.82	38.239	34.6725	34.673
7925	40.82	38.239	34.624	34.6245
7926	40.82	38.239	35.5015	34.695
7927	40.82	38.239	37.6185	34.941
7928	40.82	38.239	39.7775	35.2295
7929	40.82	38.239	40.758	35.4035
7930	40.82	38.239	40.832	35.477
7931	40.82	38.239	40.3135	35.4745
7932	40.82	38.239	39.7825	35.46
7933	40.82	38.239	40.424	35.586
7934	40.82	38.239	41.0775	35.723
7935	40.82	38.239	41.15	35.7955
7936	40.82	38.239	40.2975	35.7495
7937	40.82	38.239	38.2055	35.528
7938	40.82	38.239	36.07	35.264
7939	40.82	38.239	35.1135	35.114
7940	40.82	38.239	35.064	35.064
7941	40.82	38.239	35.0145	35.0145
7942	40.82	38.239	34.965	34.9655
7943	40.82	38.239	34.9155	34.9165
7944	40.82	38.239	34.8665	34.8675
7945	40.82	38.239	34.818	34.8185
7946	40.82	38.239	34.7695	34.7695
7947	40.82	38.239	34.721	34.721
7948	40.82	38.239	34.6725	34.673
7949	40.82	38.239	34.624	34.6245
7950	40.82	38.239	35.5015	34.695
7951	40.82	38.239	37.6185	34.941
7952	40.82	38.239	39.7775	35.2295
7953	40.82	38.239	40.758	35.4035
7954	40.82	38.239	40.832	35.477
7955	40.82	38.239	40.3135	35.4745
7956	40.82	38.239	39.7825	35.46
7957	40.82	38.239	40.424	35.586
7958	40.82	38.239	41.0775	35.723
7959	40.82	38.239	41.15	35.7955
7960	40.82	38.239	40.2975	35.7495
7961	40.82	38.239	38.2055	35.528
7962	40.82	38.239	36.07	35.264
7963	40.82	38.239	35.1135	35.114
7964	40.82	38.239	35.064	35.064
7965	40.82	38.239	35.0145	35.0145
7966	40.82	38.239	34.965	34.9655
7967	40.82	38.239	34.9155	34.9165
7968	40.82	38.239	34.8665	34.8675
7969	40.82	38.239	34.818	34.8185
7970	40.82	38.239	34.7695	34.7695
7971	40.82	38.239	34.721	34.721
7972	40.82	38.239	34.6725	34.673
7973	40.82	38.239	34.624	34.6245
7974	40.82	38.239	35.5015	34.695
7975	40.82	38.239	37.6185	34.941
7976	40.82	38.239	39.7775	35.2295
7977	40.82	38.239	40.758	35.4035
7978	40.82	38.239	40.832	35.477
7979	40.82	38.239	40.3135	35.4745
7980	40.82	38.239	39.7825	35.46
7981	40.82	38.239	40.424	35.586
7982	40.82	38.239	41.0775	35.723
7983	40.82	38.239	41.15	35.7955
7984	40.82	38.239	40.2975	35.7495
7985	40.82	38.239	38.2055	35.528
7986	40.82	38.239	36.07	35.264
7987	40.82	38.239	35.1135	35.114
7988	40.82	38.239	35.064	35.064
7989	40.82	38.239	35.0145	35.0145
7990	40.82	38.239	34.965	34.9655
7991	40.82	38.239	34.9155	34.9165
7992	40.82	38.239	34.8665	34.8675
7993	40.82	38.239	34.818	34.8185
7994	40.82	38.239	34.7695	34.7695
7995	40.82	38.239	34.721	34.721
7996	40.82	38.239	34.6725	34.673
7997	40.82	38.239	34.624	34.6245
7998	40.82	38.239	35.5015	34.695
7999	40.82	38.239	37.6185	34.941
8000	40.82	38.239	39.7775	35.2295
8001	40.82	38.239	40.758	35.4035
8002	40.82	38.239	40.832	35.477
8003	40.82	38.239	40.3135	35.4745
8004	40.82	38.239	39.7825	35.46
8005	40.82	38.239	40.424	35.586
8006	40.82	38.239	41.0775	35.723
8007	40.82	38.239	41.15	35.7955
8008	40.82	38.239	40.2975	35.7495
8009	40.82	38.239	38.2055	35.528
8010	40.82	38.239	36.07	35.264
8011	40.82	38.239	35.1135	35.114
8012	40.82	38.239	35.064	35.064
8013	40.82	38.239	35.0145	35.0145
8014	40.82	38.239	34.965	34.9655
8015	40.82	38.239	34.9155	34.9165
8016	40.82	38.239	34.8665	34.8675
8017	40.82	38.239	34.818	34.8185
8018	40.82	38.239	34.7695	34.7695
8019	40.82	38.239	34.721	34.721
8020	40.82	38.239	34.6725	34.673
8021	40.82	38.239	34.624	34.6245
8022	40.82	38.239	35.5015	34.695
8023	40.82	38.239	37.6185	34.941
8024	40.82	38.239	39.7775	35.2295
8025	40.82	38.239	40.758	35.4035
8026	40.82	38.239	40.832	35.477
8027	40.82	38.239	40.3135	35.4745
8028	40.82	38.239	39.7825	35.46
8029	40.82	38.239	40.424	35.586
8030	40.82	38.239	41.0775	35.723
8031	40.82	38.239	41.15	35.7955
8032	40.82	38.239	40.2975	35.7495
8033	40.82	38.239	38.2055	35.528
8034	40.82	38.239	36.07	35.264
8035	40.82	38.239	35.1135	35.114
8036	40.82	38.239	35.064	35.064
8037	40.82	38.239	35.0145	35.0145
8038	40.82	38.239	34.965	34.9655
8039	40.82	38.239	34.9155	34.9165
8040	40.82	38.239	34.8665	34.8675
8041	40.82	38.239	34.818	34.8185
8042	40.82	38.239	34.7695	34.7695
8043	40.82	38.239	34.721	34.721
8044	40.82	38.239	34.6725	34.673
8045	40.82	38.239	34.624	34.6245
8046	40.82	38.239	35.5015	34.695
8047	40.82	38.239	37.6185	34.941
8048	40.82	38.239	39.7775	35.2295
8049	40.82	38.239	40.758	35.4035
8050	40.82	38.239	40.832	35.477
8051	40.82	38.239	40.3135	35.4745
8052	40.82	38.239	39.7825	35.46
8053	40.82	38.239	40.424	35.586
8054	40.82	38.239	41.0775	35.723
8055	40.82	38.239	41.15	35.7955
8056	40.82	38.239	40.2975	35.7495
8057	40.82	38.239	38.2055	35.528
8058	40.82	38.239	36.07	35.264
8059	40.82	38.239	35.1135	35.114
8060	40.82	38.239	35.064	35.064
8061	40.82	38.239	35.0145	35.0145
8062	40.82	38.239	34.965	34.9655
8063	40.82	38.239	34.9155	34.9165
8064	40.82	38.239	34.8665	34.8675
8065	40.82	38.239	34.818	34.8185
8066	40.82	38.239	34.7695	34.7695
8067	40.82	38.239	34.721	34.721
8068	40.82	38.239	34.6725	34.673
8069	40.82	38.239	34.624	34.6245
8070	40.82	38.239	35.5015	34.695
8071	40.82	38.239	37.6185	34.941
8072	40.82	38.239	39.7775	35.2295
8073	40.82	38.239	40.758	35.4035
8074	40.82	38.239	40.832	35.477
8075	40.82	38.239	40.3135	35.4745
8076	40.82	38.239	39.7825	35.46
8077	40.82	38.239	40.424	35.586
8078	40.82	38.239	41.0775	35.723
8079	40.82	38.239	41.15	35.7955
8080	40.82	38.239	40.2975	35.7495
8081	40.82	38.239	38.2055	35.528
8082	40.82	38.239	36.07	35.264
8083	40.82	38.239	35.1135	35.114
8084	40.82	38.239	35.064	35.064
8085	40.82	38.239	35.0145	35.0145
8086	40.82	38.239	34.965	34.9655
8087	40.82	38.239	34.9155	34.9165
8088	40.82	38.239	34.8665	34.8675
8089	40.82	38.239	34.818	34.8185
8090	40.82	38.239	34.7695	34.7695
8091	40.82	38.239	34.721	34.721
8092	40.82	38.239	34.6725	34.673
8093	40.82	38.239	34.624	34.6245
8094	40.82	38.239	35.5015	34.695
8095	40.82	38.239	37.6185	34.941
8096	40.82	38.239	39.7775	35.2295
8097	40.82	38.239	40.758	35.4035
8098	40.82	38.239	40.832	35.477
8099	40.82	38.239	40.3135	35.4745
8100	40.82	38.239	39.7825	35.46
8101	40.82	38.239	40.424	35.586
8102	40.82	38.239	41.0775	35.723
8103	40.82	38.239	41.15	35.7955
8104	40.82	38.239	40.2975	35.7495
8105	40.82	38.239	38.2055	35.528
8106	40.82	38.239	36.07	35.264
8107	40.82	38.239	35.1135	35.114
8108	40.82	38.239	35.064	35.064
8109	40.82	38.239	35.0145	35.0145
8110	40.82	38.239	34.965	34.9655
8111	40.82	38.239	34.9155	34.9165
8112	40.82	38.239	34.8665	34.8675
8113	40.82	38.239	34.818	34.8185
8114	40.82	38.239	34.7695	34.7695
8115	40.82	38.239	34.721	34.721
8116	40.82	38.239	34.6725	34.673
